track_id,track_name,artists,track_genre,recording_mbid,primary_artist_mbid,artist_country,artist_area_name,release_year,scaled_danceability,scaled_energy,scaled_valence,scaled_tempo,scaled_acousticness,scaled_instrumentalness
6JGjevTaqr9J1xp7YvYUKF,"Speak Your Mind (From the Netflix Series ""We The People"")",Brandi Carlile,acoustic,,,,,,-0.49724165835814105,0.11983784230648932,0.10559236162345322,0.8712790199268071,-0.0413761710822629,-0.5341157825814318
7Af2YlwMZryKOQiRfwMsD2,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,,,,,,0.027662519115663125,0.1980481818726512,0.9708292709615677,1.6764806432092985,-0.5264235840045438,-0.5341101808103333
3RE5nHIVkC4KcA7snFaTKd,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,,,,,,0.027662519115663125,0.1980481818726512,0.9708292709615677,1.6764806432092985,-0.5264235840045438,-0.5341101808103333
0JvkNRyq8Tmot9khpdtN0I,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,,,,,,0.027662519115663125,0.1980481818726512,0.9708292709615677,1.6764806432092985,-0.5264235840045438,-0.5341101808103333
27gHtbsHClwimHFtKgFop4,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,,,,,,0.027662519115663125,0.1980481818726512,0.9708292709615677,1.6764806432092985,-0.5264235840045438,-0.5341101808103333
1QBNBGeIRRGBnLhdlHbfI8,You and Me on the Rock,Brandi Carlile;Lucius,acoustic,506cf76c-fad4-477b-9806-b13424f258f8,baf05baf-69fb-47dd-93c2-033536b8c385,,,,0.027662519115663125,0.1980481818726512,0.9708292709615677,1.6764806432092985,-0.5264235840045438,-0.5341101808103333
72xTsTouZ5nBmASX8k1XCW,Trampoline - Acoustic,Highland Peak,acoustic,,,,,,0.18741596443377762,-1.702463069585081,-0.6186147431088894,-0.4840315050146513,1.7213571100255383,-0.5335494156692655
3ILmwMefYZoQh5Cf5jeuUQ,透明だった世界,Motohiro Hata,acoustic,,,,,,-1.0849061179212045,1.0896460529268959,0.3419125747466389,1.5463759494807527,-0.7452864410548412,-0.5341157825814318
2DHDuADAHoUW6n0z80RLQF,Pieces,Andrew Belle,acoustic,f68cfd94-5a11-4244-9764-3889a4c6a958,246b1060-628e-4b02-ba6a-afd4868a6814,,,,-0.3945430149393531,0.065090604610176,-0.6567309065158549,0.49638226079231246,-0.7470610047606546,-0.5261928356134224
5JDcQAztvZTIkrWoZihgvC,A Drop in the Ocean,Ron Pope,acoustic,e95db3ef-b606-4429-ab48-b6f3fb09127e,a7208ea4-2c6f-4cf8-b321-599c901073d8,,,,-0.6627005838661879,-0.9477332927716194,0.3571590401094247,-1.6539302180397233,1.351656337981117,-0.5341157825814318
2sYFi9xVSZ56WHKSY2fN1K,So Far Away - Acoustic,Adam Christopher,acoustic,,,,,,0.07330636063512441,-1.190185345426721,-0.24126472537993202,0.900396887992834,1.6740354112038522,-0.5340093179815492
6xJOhSm4SvZwzy3uhWz26O,The Enemy,Andrew Belle,acoustic,35996a9c-075f-4faa-aaac-0148c60e327f,246b1060-628e-4b02-ba6a-afd4868a6814,,,,-0.15491284696218138,0.9957936454475015,-0.7520213150332682,-0.010033007630003738,-0.7393712287021305,-0.4715987791619831
7lLKxcNeJtDTWVRKHovLEC,Build It Better,Aron Wright,acoustic,5e8f5615-e5bd-49ae-981a-27ca36147ef3,498e4c32-bff6-4ca8-961f-785686a8a028,,,,-0.21196764886150798,-1.182364311470105,-1.186545577872674,-0.9196886709227623,1.7213571100255383,-0.014172387805819286
25UzeaV47eDT44Fovve6xQ,Sleepwalking in the Rain,Chord Overstreet,acoustic,,,,,,-0.3546046536098245,-0.9946594965113166,0.12083882698623939,-1.4204486771079772,1.0618109326982907,-0.5299995640394581
4oa14QBfWRDfJy2agySy0L,Gravity,Sara Bareilles,acoustic,28345650-c9e0-47be-bcc6-c25e2b71ebc9,e54be6b7-5c26-4b47-bb3f-c137429b9b55,,,,-1.6725705774842679,-1.4091742962119742,-0.9121092013425229,1.5717573049972657,1.4965790406225299,-0.5341157825814318
2gRKq9rIC5i1zuxp06zJWH,What's Left of You,Chord Overstreet,acoustic,4ace9c5a-a39e-40eb-999f-ca9d789090a9,e1d30dc5-9096-4706-95dc-486b2ab52a89,,,,0.9576557900746862,-0.5019343572444972,-0.7825142457588405,-0.1448504198894681,0.7216862224174228,-0.5341157825814318
08MFgEQeVLF37EyZ7jcwLc,Pano,Zack Tabudlo,acoustic,583e3789-0dab-4e3b-ae88-1e8a647f39cb,3f5a0c97-54c2-4648-84a7-505908d34865,,,,-1.0734951575413392,-0.6974602061599017,-0.2107717946543597,1.7695231719197004,1.5971376506186126,-0.48923971577044134
6nXIYClvJAfi6ujLiKqEq8,Sky's Still Blue,Andrew Belle,acoustic,b54f2e1f-8d82-46b6-8e62-cde8d6866c7e,246b1060-628e-4b02-ba6a-afd4868a6814,,,,-0.7596937470950431,0.6086524645950007,-0.9654718301122744,1.6693779031377018,-0.7553423020544495,-0.4743841902054239
7x4b0UccXSKBWxWmjcrG2T,And I Love Her,Kurt Cobain,acoustic,a3933b50-412f-4f83-a27e-cfcfd91fd17c,3c9b356d-d1db-4f4e-a7a3-2d00c1d70255,,,,0.3015255682324308,-1.3818006773638176,-0.1345394678404288,-0.8629004126252049,1.9372623608994801,2.04393688318098
6owKuyHxUqidcAA6fPKSyy,We Can't Stop,Boyce Avenue;Bea Miller,acoustic,,,,,,0.809313305136437,-1.1276170737737918,-0.42041069339266934,-1.4210545980619522,1.0233620524056708,-0.5341157825814318
0wbmIfvndFV9VDvuUY1pYN,Always Be My Baby,Tim Halperin,acoustic,6d8dbb2b-2a1e-49f0-92e4-43fd5b4d6013,36861171-a32d-414e-945e-fe9c07f84d5b,,,,0.10753924177472038,-1.487384635778136,-0.7062819189449099,0.5928583415752393,1.3132074576884971,-0.5341157825814318
3e5yu9MkIvQx17mm7LF6KY,Alone with You,Canyon City,acoustic,80058912-98e7-4b9d-80a0-ef53219fb8f0,ab74ae08-cced-49d7-a6e2-de91b219f6b0,,,,-0.0807416044930568,-1.4130848131902822,-1.0035879935192398,-1.1986479456778627,1.3901052182737368,-0.5340952633867451
6VwAh8Z1d5YKoSWoEaV4db,Making All Things New,Aaron Espe,acoustic,03f6f0d2-29c2-4931-b26d-dede80ff87dc,f8e0694a-4ac6-445f-8f12-b2bb9bdf4967,,,,1.277162680710915,-1.096332937947327,0.036983267490915434,-0.7504684133875997,1.679950623556563,-0.47190826927792096
2D4BSm5Z8Hq5zYbSgJwEOh,She Used To Be Mine,Sara Bareilles,acoustic,c96054a0-1db4-45f8-98c9-a3fc0c1993d2,e54be6b7-5c26-4b47-bb3f-c137429b9b55,,,,-0.9479745933628206,-1.2996798208193479,-1.1369945654436189,-1.3876279587676583,0.15678344273354697,-0.5341157825814318
7LwGBxB0h0CVmkOZxYKn0g,In My Veins - Feat. Erin Mccarley,Andrew Belle,acoustic,,,,,,-0.08644708468298945,-0.8421493343573012,-1.0455157732669018,0.19321981015342782,-0.3844584875394859,-0.5341019793222609
0ZwdH0m32I8odedwvspYTh,I Don't Wanna Live Forever (Fifty Shades Darker),Tyler Ward,acoustic,,,,,,1.277162680710915,-0.9086281229885386,-0.7863258620995371,-0.14239307379834654,0.8133720138844394,-0.5075924796455568
16dkWKIlBsfYTISCVuDs0w,A Drop In the Ocean,Ron Pope,acoustic,59dfb70e-400f-41d4-96fb-0f940258a317,a7208ea4-2c6f-4cf8-b321-599c901073d8,,,,-0.4515978168386797,-0.24384023667616342,-0.47377332216242096,0.595618648143349,-0.7092036457033057,-0.53411225439411
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),Five For Fighting,acoustic,8f310e2d-3284-4be1-93fe-b3d031164397,23eeaeaf-423d-4859-8c91-2175ece74287,,,,-1.0335567962118104,-0.8577914022705335,-1.3161405334563563,-0.6794073503964064,-0.7532719777310009,-0.5341157825814318
3Et4LKZLnXygPYfNdeB3D3,When the End Comes,Andrew Belle,acoustic,a871011a-ad9b-40ad-b025-b826e80ba3b0,246b1060-628e-4b02-ba6a-afd4868a6814,,,,-0.12638544601251808,-0.23601920271954724,-0.16122078222530462,-1.0196992906038773,1.0322348709347369,0.131287966684977
2E9viCx0hJKNKNThd2MdGQ,You're Still The One,Bailey Jehl,acoustic,a1cbb692-d87b-47db-ade2-8768439aaee9,1bb32c77-c4ea-421c-b05d-f8d5ec54e07c,,,,0.2501762465230369,-0.6348919345069725,0.26568024793270806,-0.08664834603263584,1.1357510871071748,-0.5341157825814318
0Zf1BPkkFAWGtVHeBwHHz4,Light Me Up,Ingrid Michaelson,acoustic,b3a23107-9a56-410c-b518-7fec29db89b8,1fc494a1-9109-4081-a455-2d05bea9d2bf,,,,-0.8338649895641677,-0.15780886315338535,-1.3466334641819286,0.8636376834516764,-0.5027627345937008,-0.5332832541695589
38jy6kRlPt8z1GUS9WXeNh,93 Million Miles,Jason Mraz,acoustic,bfe34b68-aee4-45c2-96f1-e3605c35bc59,82eb8936-7bf6-4577-8320-a2639465206d,,,,0.05048443987539377,-0.709191757094826,0.17038983941529445,0.6028896995910497,0.44071363566366256,-0.5340733824355482
2SkJKMfjpYsNv0KWOxiegX,Kaleidoscope,A Great Big World,acoustic,fcf1f909-de29-46dd-a539-c1aeb448d1c1,6958e806-1e14-4844-a0a7-07a27756aa0f,,,,0.8321352258961676,1.0857355359485876,0.18563630477808063,-0.47962174696072124,-0.9162360780481817,-0.5341157825814318
4qCbMMMuEB56kHd4zPE6GD,The Long Road,Eddie Vedder;Nusrat Fateh Ali Khan,acoustic,,,,,,-0.14920736677224872,-1.1471696586653322,-0.8282536418471991,-0.4388230693930631,0.937591473291365,0.289127925813288
11TK5KLtLZUdKr1C549bAw,What Would I Do Without You,Drew Holcomb & The Neighbors,acoustic,892b7d43-ed0e-44b8-b5f1-03de8f9a2384,c33c4e5c-6fab-4a7a-bd72-b3a05a8938aa,,,,0.22164884557337358,-1.1706327605351807,-0.5157011019100827,-1.0562565214937096,1.6415017432639434,-0.5288544506104881
7BXW1QCg56yzEBV8pW8pah,Have It All,Jason Mraz,acoustic,76d4fd2f-7205-40f1-9e3e-00e1a3bf5496,82eb8936-7bf6-4577-8320-a2639465206d,,,,0.4555735333606127,0.010343366913862683,0.4943772283745002,-1.3556151350326393,-0.36671285048135377,-0.5341157825814318
2kMrCPZ0o5gErBPLCRgoli,Heavy Heart,Gabrielle Aplin,acoustic,88350a92-2a0a-452c-9d7f-36e300c74177,4abebe04-1e85-427b-9950-563945850f2e,,,,-0.6398786631064572,0.25279541956896406,-0.3822945299857039,0.9352373428464033,0.37564629978384445,-0.5269046628800795
5IjTZ1g8KrIuV97N3OQZ0V,The House We Never Built,Gabrielle Aplin,acoustic,dcf0e9eb-6c13-42e3-aae0-fe7a8b70e72c,4abebe04-1e85-427b-9950-563945850f2e,,,,-0.09785804506285478,-0.9555543267282357,-1.0226460752227227,0.5856209524027596,1.3486987318047616,-0.5341073644502782
3bHhUEOTIbezeZ856R0BX5,Society,Eddie Vedder,acoustic,597c8913-22c0-410b-90ca-d2485636dfad,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,,,,-0.012275842213864867,-1.2058274133399536,-0.6567309065158549,1.332553177277977,1.6976962606146953,-0.5326642739376831
0wf17wsLRwnnfh241GkeH5,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,156e0b6b-7209-425d-87e2-f84180f6c144,4abebe04-1e85-427b-9950-563945850f2e,,,,-0.48012521778834305,-0.368976779982022,-0.6491076738344618,-1.2212016700758255,1.2185640600451253,-0.5341157825814318
3322ArxAq7wCSZI4fF77Q0,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,156e0b6b-7209-425d-87e2-f84180f6c144,4abebe04-1e85-427b-9950-563945850f2e,,,,-0.48012521778834305,-0.368976779982022,-0.6491076738344618,-1.2212016700758255,1.2185640600451253,-0.5341157825814318
4LGF2tDg3878bs0mQPByZ4,Guaranteed,Eddie Vedder,acoustic,71a86d1e-29f3-432f-b6fd-d274344909d9,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,,,,-0.7254608659554471,-0.9203596739234629,-0.45471524045893824,-0.7250197333206447,1.7036114729674061,-0.5308661363640842
6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,acoustic,f8d0d5ad-d9f0-44a2-a47f-f47f8cd31e9a,e54be6b7-5c26-4b47-bb3f-c137429b9b55,,,,-0.06933064411319148,0.7846257286188645,1.0966126102045537,2.1136862737775677,-0.9552173274525454,-0.5340507896570849
2z2JKNU24UEngb4joR9p8f,Lonely This Christmas,KT Tunstall,acoustic,4cdcfe17-f53c-48ec-baa5-971561e97a62,951d2103-9c7d-4849-ae60-88bf6aa4790b,,,,-0.879508831083629,-1.8862573675655612,-1.1065016347180465,-1.2458424555374803,1.8071276891398438,-0.5340365531117517
2nef44o0sjJDKB1ta4S0ub,Lonely This Christmas,KT Tunstall,acoustic,919deb0c-47c1-49ad-b2c7-c9d3c95e3569,951d2103-9c7d-4849-ae60-88bf6aa4790b,,,,-0.879508831083629,-1.8862573675655612,-1.1065016347180465,-1.2458424555374803,1.8071276891398438,-0.5340365531117517
0qJGlogD7AyMLAJfQ42aI2,Heaven Knows,Five For Fighting,acoustic,1e08966d-a8b4-440b-bed4-09933f08b06f,23eeaeaf-423d-4859-8c91-2175ece74287,,,,0.21023788519350828,0.8198203814236373,-0.29843897049038,-0.829473773330911,-0.8280994139927916,-0.5341157825814318
04JS6OitE9VGsIS3S94Osg,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,f7db88a2-fa5f-4841-b0f2-5ab2efc4a8e4,91dad7e7-0bf6-47e8-bd42-ef1fac32c729,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
5OGpsZeJRZ3t3MZioawcZW,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,,,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
3Vnes7v746dYzBn0FJTZ1W,Fairytale Of New York,KT Tunstall,acoustic,2337dddf-b051-4106-bff6-ea1cbe7d5479,951d2103-9c7d-4849-ae60-88bf6aa4790b,,,,-0.6627005838661879,-0.3142295422857087,-0.5347591836135654,-0.14757706418235575,-0.32530636401237856,-0.5341050742234202
30cYWLpVdBZVLb1cYdmcTT,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,,,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
7sUqJ51FGSi3n7x4pYjY3v,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,,,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
15BFn2VmEtonsXfNL1lUmy,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,,,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
0WOFJR54wyTwLB11jcBDb1,I Heard The Bells On Christmas Day,The Civil Wars,acoustic,,,,,,-0.40595397531921845,-1.917541503392026,-0.9616602137715778,-1.0837249380739151,1.608968075324034,-0.5340858239382089
